4.500000 -0.487450 -0.482800 -0.490850 -0.484700 -0.481500 -0.485460 0.001678
4.550000 -0.476225 -0.478225 -0.475700 -0.474600 -0.481825 -0.477315 0.001272
4.600000 -0.480900 -0.472000 -0.474825 -0.469775 -0.472450 -0.473990 0.001905
4.650000 -0.465050 -0.466400 -0.469175 -0.476425 -0.466525 -0.468715 0.002040
4.700000 -0.466350 -0.460400 -0.457225 -0.462150 -0.459000 -0.461025 0.001558
4.750000 -0.459175 -0.447525 -0.457350 -0.457800 -0.453550 -0.455080 0.002106
4.800000 -0.450275 -0.446225 -0.444700 -0.449150 -0.451750 -0.448420 0.001298
4.850000 -0.447550 -0.448450 -0.440825 -0.450125 -0.453725 -0.448135 0.002111
4.900000 -0.438950 -0.440650 -0.442400 -0.437175 -0.446025 -0.441040 0.001519
4.950000 -0.433600 -0.426625 -0.436675 -0.436750 -0.434200 -0.433570 0.001849
5.000000 -0.424950 -0.426950 -0.435575 -0.432125 -0.434750 -0.430870 0.002112
